,match_x_x,bowlingTeam,bowlerName,overs,maiden,runs_x,wickets,economy,0s,4s_x,6s_x,wides,noBalls,match_id,winner_x,margin_x,matchDate_x,match_x_y,teamInnings,battingPos,batsmanName,runs_y,balls,4s_y,6s_y,SR,out/not_out,winner_y,margin_y,matchDate_y
6518,Pakistan Vs South Africa,Pakistan,Shaheen Shah Afridi,3.0,0,14,3,4.66,11,2,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,7,Wayne Parnell,3,4,0,0,75,out,Pakistan,33 runs,"Nov 3, 2022"
6519,Pakistan Vs South Africa,Pakistan,Shaheen Shah Afridi,3.0,0,14,3,4.66,11,2,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,8,Kagiso Rabada,1,2,0,0,50,out,Pakistan,33 runs,"Nov 3, 2022"
6520,Pakistan Vs South Africa,Pakistan,Shaheen Shah Afridi,3.0,0,14,3,4.66,11,2,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,9,Anrich Nortje,1,5,0,0,20,out,Pakistan,33 runs,"Nov 3, 2022"
6521,Pakistan Vs South Africa,Pakistan,Shaheen Shah Afridi,3.0,0,14,3,4.66,11,2,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,10,Lungi Ngidi,4,1,1,0,400,not_out,Pakistan,33 runs,"Nov 3, 2022"
6522,Pakistan Vs South Africa,Pakistan,Shaheen Shah Afridi,3.0,0,14,3,4.66,11,2,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,11,Tabraiz Shamsi,1,1,0,0,100,not_out,Pakistan,33 runs,"Nov 3, 2022"
6523,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,1,Mohammad Rizwan,4,4,1,0,100,out,Pakistan,33 runs,"Nov 3, 2022"
6524,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,2,Babar Azam(c),6,15,0,0,40,out,Pakistan,33 runs,"Nov 3, 2022"
6525,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,3,Mohammad Haris,28,11,2,3,254.54,out,Pakistan,33 runs,"Nov 3, 2022"
6526,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,4,Shan Masood,2,6,0,0,33.33,out,Pakistan,33 runs,"Nov 3, 2022"
6527,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,5,Iftikhar Ahmed,51,35,3,2,145.71,out,Pakistan,33 runs,"Nov 3, 2022"
6528,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,6,Mohammad Nawaz,28,22,4,1,127.27,out,Pakistan,33 runs,"Nov 3, 2022"
6529,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,7,Shadab Khan,52,22,3,4,236.36,out,Pakistan,33 runs,"Nov 3, 2022"
6530,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,8,Mohammad Wasim,0,1,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6531,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,9,Naseem Shah,5,3,0,0,166.66,not_out,Pakistan,33 runs,"Nov 3, 2022"
6532,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,10,Haris Rauf,3,2,0,0,150,out,Pakistan,33 runs,"Nov 3, 2022"
6533,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,1,Temba Bavuma(c),36,19,4,1,189.47,out,Pakistan,33 runs,"Nov 3, 2022"
6534,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,2,Quinton de Kock,0,5,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6535,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,3,Rilee Rossouw,7,6,0,1,116.66,out,Pakistan,33 runs,"Nov 3, 2022"
6536,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,4,Aiden Markram,20,14,4,0,142.85,out,Pakistan,33 runs,"Nov 3, 2022"
6537,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,5,Heinrich Klaasen,15,9,3,0,166.66,out,Pakistan,33 runs,"Nov 3, 2022"
6538,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,6,Tristan Stubbs,18,18,0,1,100,out,Pakistan,33 runs,"Nov 3, 2022"
6539,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,7,Wayne Parnell,3,4,0,0,75,out,Pakistan,33 runs,"Nov 3, 2022"
6540,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,8,Kagiso Rabada,1,2,0,0,50,out,Pakistan,33 runs,"Nov 3, 2022"
6541,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,9,Anrich Nortje,1,5,0,0,20,out,Pakistan,33 runs,"Nov 3, 2022"
6542,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,10,Lungi Ngidi,4,1,1,0,400,not_out,Pakistan,33 runs,"Nov 3, 2022"
6543,Pakistan Vs South Africa,Pakistan,Naseem Shah,3.0,0,19,1,6.33,10,1,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,11,Tabraiz Shamsi,1,1,0,0,100,not_out,Pakistan,33 runs,"Nov 3, 2022"
6544,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,1,Mohammad Rizwan,4,4,1,0,100,out,Pakistan,33 runs,"Nov 3, 2022"
6545,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,2,Babar Azam(c),6,15,0,0,40,out,Pakistan,33 runs,"Nov 3, 2022"
6546,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,3,Mohammad Haris,28,11,2,3,254.54,out,Pakistan,33 runs,"Nov 3, 2022"
6547,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,4,Shan Masood,2,6,0,0,33.33,out,Pakistan,33 runs,"Nov 3, 2022"
6548,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,5,Iftikhar Ahmed,51,35,3,2,145.71,out,Pakistan,33 runs,"Nov 3, 2022"
6549,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,6,Mohammad Nawaz,28,22,4,1,127.27,out,Pakistan,33 runs,"Nov 3, 2022"
6550,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,7,Shadab Khan,52,22,3,4,236.36,out,Pakistan,33 runs,"Nov 3, 2022"
6551,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,8,Mohammad Wasim,0,1,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6552,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,9,Naseem Shah,5,3,0,0,166.66,not_out,Pakistan,33 runs,"Nov 3, 2022"
6553,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,10,Haris Rauf,3,2,0,0,150,out,Pakistan,33 runs,"Nov 3, 2022"
6554,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,1,Temba Bavuma(c),36,19,4,1,189.47,out,Pakistan,33 runs,"Nov 3, 2022"
6555,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,2,Quinton de Kock,0,5,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6556,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,3,Rilee Rossouw,7,6,0,1,116.66,out,Pakistan,33 runs,"Nov 3, 2022"
6557,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,4,Aiden Markram,20,14,4,0,142.85,out,Pakistan,33 runs,"Nov 3, 2022"
6558,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,5,Heinrich Klaasen,15,9,3,0,166.66,out,Pakistan,33 runs,"Nov 3, 2022"
6559,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,6,Tristan Stubbs,18,18,0,1,100,out,Pakistan,33 runs,"Nov 3, 2022"
6560,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,7,Wayne Parnell,3,4,0,0,75,out,Pakistan,33 runs,"Nov 3, 2022"
6561,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,8,Kagiso Rabada,1,2,0,0,50,out,Pakistan,33 runs,"Nov 3, 2022"
6562,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,9,Anrich Nortje,1,5,0,0,20,out,Pakistan,33 runs,"Nov 3, 2022"
6563,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,10,Lungi Ngidi,4,1,1,0,400,not_out,Pakistan,33 runs,"Nov 3, 2022"
6564,Pakistan Vs South Africa,Pakistan,Haris Rauf,3.0,0,44,1,14.66,2,7,1,1,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,11,Tabraiz Shamsi,1,1,0,0,100,not_out,Pakistan,33 runs,"Nov 3, 2022"
6565,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,1,Mohammad Rizwan,4,4,1,0,100,out,Pakistan,33 runs,"Nov 3, 2022"
6566,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,2,Babar Azam(c),6,15,0,0,40,out,Pakistan,33 runs,"Nov 3, 2022"
6567,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,3,Mohammad Haris,28,11,2,3,254.54,out,Pakistan,33 runs,"Nov 3, 2022"
6568,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,4,Shan Masood,2,6,0,0,33.33,out,Pakistan,33 runs,"Nov 3, 2022"
6569,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,5,Iftikhar Ahmed,51,35,3,2,145.71,out,Pakistan,33 runs,"Nov 3, 2022"
6570,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,6,Mohammad Nawaz,28,22,4,1,127.27,out,Pakistan,33 runs,"Nov 3, 2022"
6571,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,7,Shadab Khan,52,22,3,4,236.36,out,Pakistan,33 runs,"Nov 3, 2022"
6572,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,8,Mohammad Wasim,0,1,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6573,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,9,Naseem Shah,5,3,0,0,166.66,not_out,Pakistan,33 runs,"Nov 3, 2022"
6574,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,10,Haris Rauf,3,2,0,0,150,out,Pakistan,33 runs,"Nov 3, 2022"
6575,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,1,Temba Bavuma(c),36,19,4,1,189.47,out,Pakistan,33 runs,"Nov 3, 2022"
6576,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,2,Quinton de Kock,0,5,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6577,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,3,Rilee Rossouw,7,6,0,1,116.66,out,Pakistan,33 runs,"Nov 3, 2022"
6578,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,4,Aiden Markram,20,14,4,0,142.85,out,Pakistan,33 runs,"Nov 3, 2022"
6579,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,5,Heinrich Klaasen,15,9,3,0,166.66,out,Pakistan,33 runs,"Nov 3, 2022"
6580,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,6,Tristan Stubbs,18,18,0,1,100,out,Pakistan,33 runs,"Nov 3, 2022"
6581,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,7,Wayne Parnell,3,4,0,0,75,out,Pakistan,33 runs,"Nov 3, 2022"
6582,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,8,Kagiso Rabada,1,2,0,0,50,out,Pakistan,33 runs,"Nov 3, 2022"
6583,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,9,Anrich Nortje,1,5,0,0,20,out,Pakistan,33 runs,"Nov 3, 2022"
6584,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,10,Lungi Ngidi,4,1,1,0,400,not_out,Pakistan,33 runs,"Nov 3, 2022"
6585,Pakistan Vs South Africa,Pakistan,Mohammad Wasim,2.0,0,13,1,6.5,3,1,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,11,Tabraiz Shamsi,1,1,0,0,100,not_out,Pakistan,33 runs,"Nov 3, 2022"
6586,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,1,Mohammad Rizwan,4,4,1,0,100,out,Pakistan,33 runs,"Nov 3, 2022"
6587,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,2,Babar Azam(c),6,15,0,0,40,out,Pakistan,33 runs,"Nov 3, 2022"
6588,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,3,Mohammad Haris,28,11,2,3,254.54,out,Pakistan,33 runs,"Nov 3, 2022"
6589,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,4,Shan Masood,2,6,0,0,33.33,out,Pakistan,33 runs,"Nov 3, 2022"
6590,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,5,Iftikhar Ahmed,51,35,3,2,145.71,out,Pakistan,33 runs,"Nov 3, 2022"
6591,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,6,Mohammad Nawaz,28,22,4,1,127.27,out,Pakistan,33 runs,"Nov 3, 2022"
6592,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,7,Shadab Khan,52,22,3,4,236.36,out,Pakistan,33 runs,"Nov 3, 2022"
6593,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,8,Mohammad Wasim,0,1,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6594,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,9,Naseem Shah,5,3,0,0,166.66,not_out,Pakistan,33 runs,"Nov 3, 2022"
6595,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,10,Haris Rauf,3,2,0,0,150,out,Pakistan,33 runs,"Nov 3, 2022"
6596,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,1,Temba Bavuma(c),36,19,4,1,189.47,out,Pakistan,33 runs,"Nov 3, 2022"
6597,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,2,Quinton de Kock,0,5,0,0,0,out,Pakistan,33 runs,"Nov 3, 2022"
6598,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,3,Rilee Rossouw,7,6,0,1,116.66,out,Pakistan,33 runs,"Nov 3, 2022"
6599,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,4,Aiden Markram,20,14,4,0,142.85,out,Pakistan,33 runs,"Nov 3, 2022"
6600,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,5,Heinrich Klaasen,15,9,3,0,166.66,out,Pakistan,33 runs,"Nov 3, 2022"
6601,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,6,Tristan Stubbs,18,18,0,1,100,out,Pakistan,33 runs,"Nov 3, 2022"
6602,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,7,Wayne Parnell,3,4,0,0,75,out,Pakistan,33 runs,"Nov 3, 2022"
6603,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,8,Kagiso Rabada,1,2,0,0,50,out,Pakistan,33 runs,"Nov 3, 2022"
6604,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,9,Anrich Nortje,1,5,0,0,20,out,Pakistan,33 runs,"Nov 3, 2022"
6605,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,10,Lungi Ngidi,4,1,1,0,400,not_out,Pakistan,33 runs,"Nov 3, 2022"
6606,Pakistan Vs South Africa,Pakistan,Shadab Khan,2.0,0,16,2,8.0,5,1,1,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,South Africa,11,Tabraiz Shamsi,1,1,0,0,100,not_out,Pakistan,33 runs,"Nov 3, 2022"
6607,Pakistan Vs South Africa,Pakistan,Mohammad Nawaz,1.0,0,2,0,2.0,4,0,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,1,Mohammad Rizwan,4,4,1,0,100,out,Pakistan,33 runs,"Nov 3, 2022"
6608,Pakistan Vs South Africa,Pakistan,Mohammad Nawaz,1.0,0,2,0,2.0,4,0,0,0,0,T20I # 1861,Pakistan,33 runs,"Nov 3, 2022",Pakistan Vs South Africa,Pakistan,2,Babar Azam(c),6,15,0,0,40,out,Pakistan,33 runs,"Nov 3, 2022"
