,match_x,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id,team1,team2,winner,margin,ground,matchDate,match_y
393,New Zealand Vs Sri Lanka,Sri Lanka,6,Chamika Karunaratne,3,8,0,0,37.5,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
394,New Zealand Vs Sri Lanka,Sri Lanka,7,Dasun Shanaka(c),35,32,4,1,109.37,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
395,New Zealand Vs Sri Lanka,Sri Lanka,8,Wanindu Hasaranga de Silva,4,6,1,0,66.66,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
396,New Zealand Vs Sri Lanka,Sri Lanka,9,Maheesh Theekshana,0,3,0,0,0,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
397,New Zealand Vs Sri Lanka,Sri Lanka,10,Kasun Rajitha,8,21,0,0,38.09,not_out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
398,New Zealand Vs Sri Lanka,Sri Lanka,11,Lahiru Kumara,4,5,1,0,80,out,T20I # 1850,New Zealand,Sri Lanka,New Zealand,65 runs,Sydney,"Oct 29, 2022",New ZealandvsSri Lanka
399,Bangladesh Vs Zimbabwe,Bangladesh,1,Najmul Hossain Shanto,71,55,7,1,129.09,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
400,Bangladesh Vs Zimbabwe,Bangladesh,2,Soumya Sarkar,0,2,0,0,0,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
401,Bangladesh Vs Zimbabwe,Bangladesh,3,Litton Das,14,12,3,0,116.66,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
402,Bangladesh Vs Zimbabwe,Bangladesh,4,Shakib Al Hasan(c),23,20,1,0,115,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
403,Bangladesh Vs Zimbabwe,Bangladesh,5,Afif Hossain,29,19,1,1,152.63,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
404,Bangladesh Vs Zimbabwe,Bangladesh,6,Mosaddek Hossain,7,10,0,0,70,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
405,Bangladesh Vs Zimbabwe,Bangladesh,7,Nurul Hasan,1,1,0,0,100,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
406,Bangladesh Vs Zimbabwe,Bangladesh,8,Yasir Ali,1,1,0,0,100,not_out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
407,Bangladesh Vs Zimbabwe,Zimbabwe,1,Wessly Madhevere,4,3,1,0,133.33,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
408,Bangladesh Vs Zimbabwe,Zimbabwe,2,Craig Ervine(c),8,7,2,0,114.28,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
409,Bangladesh Vs Zimbabwe,Zimbabwe,3,Milton Shumba,8,15,1,0,53.33,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
410,Bangladesh Vs Zimbabwe,Zimbabwe,4,Sean Williams,64,42,8,0,152.38,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
411,Bangladesh Vs Zimbabwe,Zimbabwe,5,Sikandar Raza,0,3,0,0,0,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
412,Bangladesh Vs Zimbabwe,Zimbabwe,6,Regis Chakabva,15,19,0,0,78.94,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
413,Bangladesh Vs Zimbabwe,Zimbabwe,7,Ryan Burl,27,25,2,1,108,not_out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
414,Bangladesh Vs Zimbabwe,Zimbabwe,8,Brad Evans,2,2,0,0,100,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
415,Bangladesh Vs Zimbabwe,Zimbabwe,9,Richard Ngarava,6,3,0,1,200,out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
416,Bangladesh Vs Zimbabwe,Zimbabwe,10,Blessing Muzarabani,0,2,0,0,0,not_out,T20I # 1851,Bangladesh,Zimbabwe,Bangladesh,3 runs,Brisbane,"Oct 30, 2022",BangladeshvsZimbabwe
417,Netherlands Vs Pakistan,Netherlands,1,Stephan Myburgh,6,11,1,0,54.54,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
418,Netherlands Vs Pakistan,Netherlands,2,Max O'Dowd,8,13,0,0,61.53,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
419,Netherlands Vs Pakistan,Netherlands,3,Bas de Leede,6,16,1,0,37.5,not_out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
420,Netherlands Vs Pakistan,Netherlands,4,Tom Cooper,1,2,0,0,50,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
421,Netherlands Vs Pakistan,Netherlands,5,Colin Ackermann,27,27,2,0,100,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
422,Netherlands Vs Pakistan,Netherlands,6,Scott Edwards(c),15,20,1,0,75,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
423,Netherlands Vs Pakistan,Netherlands,7,Roelof van der Merwe,5,6,0,0,83.33,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
424,Netherlands Vs Pakistan,Netherlands,8,Tim Pringle,5,8,0,0,62.5,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
425,Netherlands Vs Pakistan,Netherlands,9,Logan van Beek,6,9,0,0,66.66,not_out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
426,Netherlands Vs Pakistan,Netherlands,10,Fred Klaassen,0,1,0,0,0,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
427,Netherlands Vs Pakistan,Netherlands,11,Paul van Meekeren,7,7,0,0,100,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
428,Netherlands Vs Pakistan,Pakistan,1,Mohammad Rizwan,49,39,5,0,125.64,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
429,Netherlands Vs Pakistan,Pakistan,2,Babar Azam(c),4,5,1,0,80,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
430,Netherlands Vs Pakistan,Pakistan,3,Fakhar Zaman,20,16,3,0,125,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
431,Netherlands Vs Pakistan,Pakistan,4,Shan Masood,12,16,0,0,75,out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
432,Netherlands Vs Pakistan,Pakistan,5,Iftikhar Ahmed,6,5,0,0,120,not_out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
433,Netherlands Vs Pakistan,Pakistan,6,Shadab Khan,4,2,1,0,200,not_out,T20I # 1852,Netherlands,Pakistan,Pakistan,6 wickets,Perth,"Oct 30, 2022",NetherlandsvsPakistan
434,India Vs South Africa,India,1,KL Rahul,9,14,0,1,64.28,out,T20I # 1853,India,South Africa,South Africa,5 wickets,Perth,"Oct 30, 2022",IndiavsSouth Africa
435,India Vs South Africa,India,2,Rohit Sharma(c),15,14,1,1,107.14,out,T20I # 1853,India,South Africa,South Africa,5 wickets,Perth,"Oct 30, 2022",IndiavsSouth Africa
436,India Vs South Africa,India,3,Virat Kohli,12,11,2,0,109.09,out,T20I # 1853,India,South Africa,South Africa,5 wickets,Perth,"Oct 30, 2022",IndiavsSouth Africa
